Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Endomembrane System Organization (GO:0010256),5/196,3.890728634485389e-06,0.0002645695471450065,0,0,25.895287958115183,322.5753779023263,ALS2;VAPB;CHMP2B;SQSTM1;OPTN
GO_Biological_Process_2023,Regulation Of RNA Splicing (GO:0043484),4/102,7.427520961399246e-06,0.00044527214705131527,0,0,38.63362487852284,456.2754110504867,SETX;TIA1;FUS;HNRNPA1
GO_Biological_Process_2023,Macroautophagy (GO:0016236),4/104,8.023227702226387e-06,0.00044527214705131527,0,0,37.85714285714285,444.1842837870671,VCP;CHMP2B;SQSTM1;SPG11
GO_Biological_Process_2023,Regulation Of Neuron Apoptotic Process (GO:0043523),4/105,8.333970666735847e-06,0.00044527214705131527,0,0,37.48043375766148,438.3400648844448,SIGMAR1;TREM2;PPARGC1A;SOD1
GO_Biological_Process_2023,Cellular Response To Oxidative Stress (GO:0034599),4/117,1.2795499334728436e-05,0.000638068900158458,0,0,33.47998314369996,377.1994533706476,SETX;MAPT;SQSTM1;PPARGC1A
GO_Biological_Process_2023,Axo-Dendritic Transport (GO:0008088),2/5,1.4965390725403082e-05,0.0006734067763545971,0,0,578.8985507246376,6431.429930021903,MAPT;SPG11
GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Potential (GO:0051881),3/39,1.530469946260448e-05,0.0006734067763545971,0,0,75.52651515151516,837.3889547660234,VCP;MAPT;SOD1
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),7/705,1.810923169256866e-05,0.0007525391836689644,0,0,10.74013053167781,117.27243804798924,SETX;VCP;SIGMAR1;PSEN1;TARDBP;SQSTM1;SOD1
GO_Biological_Process_2023,Regulation Of Intracellular Signal Transduction (GO:1902531),5/297,2.9069359119426093e-05,0.0011442252272622,0,0,16.851883561643834,176.03184159930333,CYLD;TREM2;MAPT;SQSTM1;OPTN
GO_Biological_Process_2023,Positive Regulation Of Cellular Catabolic Process (GO:0031331),4/146,3.059425741343014e-05,0.0011442252272622,0,0,26.603621730382294,276.5366197880876,TBK1;PSEN1;SQSTM1;OPTN
GO_Biological_Process_2023,Endosome Organization (GO:0007032),3/53,3.878043398089518e-05,0.0013813221246528,0,0,54.34090909090909,551.9729311188631,ALS2;CHMP2B;SQSTM1
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),8/1127,4.530777464912429e-05,0.001522039142817,0,0,7.929769226725543,79.31380487947901,FUS;MATR3;TREM2;MAPT;PSEN1;TARDBP;HNRNPA1;PPARGC1A
GO_Biological_Process_2023,Positive Regulation Of Mitochondrion Organization (GO:0010822),3/58,5.087029220645092e-05,0.001522039142817,0,0,49.38842975206612,488.2654477262456,CHCHD10;TREM2;PPARGC1A
GO_Biological_Process_2023,Regulation Of Neuron Death (GO:1901214),3/58,5.087029220645092e-05,0.001522039142817,0,0,49.38842975206612,488.2654477262456,TBK1;SIGMAR1;MAPT
GO_Biological_Process_2023,Memory (GO:0007613),3/58,5.087029220645092e-05,0.001522039142817,0,0,49.38842975206612,488.2654477262456,TREM2;MAPT;PSEN1
GO_Biological_Process_2023,Response To Reactive Oxygen Species (GO:0000302),3/66,7.494571478405925e-05,0.0021561305637875,0,0,43.099567099567096,409.3918625427566,MAPT;SQSTM1;SOD1
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),4/186,7.862540907760844e-05,0.0021782150366685,0,0,20.714809000523285,195.7718408830497,MAPT;PSEN1;TARDBP;OPTN
GO_Biological_Process_2023,Cellular Response To Reactive Oxygen Species (GO:0034614),3/73,0.00010127855979306434,0.0027055843830432,0,0,38.77597402597402,356.6472876459161,SETX;MAPT;SQSTM1
GO_Biological_Process_2023,Positive Regulation Of Superoxide Anion Generation (GO:0032930),2/13,0.0001160184860460806,0.0028927275854156,0,0,157.8181818181818,1430.1106477877925,MAPT;SOD1
GO_Biological_Process_2023,Cellular Response To Arsenic-Containing Substance (GO:0071243),2/13,0.0001160184860460806,0.0028927275854156,0,0,157.8181818181818,1430.1106477877925,VCP;HNRNPA1
GO_Biological_Process_2023,Regulation Of Superoxide Anion Generation (GO:0032928),2/14,0.00013525136020906006,0.0032634844334315,0,0,144.65942028985506,1288.6804476029815,MAPT;SOD1
GO_Biological_Process_2023,Organelle Organization (GO:0006996),5/418,0.00014645790764515593,0.0034034430642312,0,0,11.841404358353511,104.54506504933558,VAPB;CHMP2B;CHCHD10;PPARGC1A;OPTN
GO_Biological_Process_2023,Regulation Of Amyloid Fibril Formation (GO:1905906),2/15,0.0001559398729733465,0.0034034430642312,0,0,133.5250836120401,1170.4862312462878,TREM2;PSEN1
GO_Biological_Process_2023,Endosome To Lysosome Transport Via Multivesicular Body Sorting Pathway (GO:0032510),2/15,0.0001559398729733465,0.0034034430642312,0,0,133.5250836120401,1170.4862312462878,VCP;CHMP2B
GO_Biological_Process_2023,Regulation Of Kinase Activity (GO:0043549),3/85,0.00015925201503756047,0.0034034430642312,0,0,33.081485587583146,289.2983394455618,TREM2;MAPT;SOD1
GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),4/232,0.0001842744386454371,0.0038288133362996,0,0,16.497076023391813,141.8597490318524,TBK1;TREM2;SQSTM1;OPTN
GO_Biological_Process_2023,Vesicle Organization (GO:0016050),3/94,0.00021452911339598244,0.0043369669410863,0,0,29.796203796203795,251.6904732595428,ALS2;CHMP2B;SQSTM1
GO_Biological_Process_2023,Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),2/18,0.0002267055108576553,0.0043480954390134,0,0,108.47282608695652,910.288628412586,TREM2;SOD1
GO_Biological_Process_2023,Response To Axon Injury (GO:0048678),2/18,0.0002267055108576553,0.0043480954390134,0,0,108.47282608695652,910.288628412586,TREM2;SOD1
GO_Biological_Process_2023,RNA Splicing (GO:0008380),3/98,0.0002426192171419244,0.0045369793605539,0,0,28.53588516746412,237.53320326898157,FUS;TARDBP;PPARGC1A
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),5/480,0.0002784589322909415,0.0049377690686421,0,0,10.263157894736842,84.01667337452969,SETX;TREM2;PSEN1;PPARGC1A;SOD1
GO_Biological_Process_2023,Microglial Cell Activation (GO:0001774),2/20,0.0002810990498662536,0.0049377690686421,0,0,96.41062801932368,788.3307567801231,TREM2;MAPT
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),5/482,0.00028385570849145844,0.0049377690686421,0,0,10.219077568134171,83.45966142781806,SETX;TREM2;PSEN1;PPARGC1A;SOD1
GO_Biological_Process_2023,Positive Regulation Of Autophagy (GO:0010508),3/107,0.0003142784437266509,0.005342733543353,0,0,26.054632867132867,210.13663794461192,TBK1;SQSTM1;OPTN
GO_Biological_Process_2023,Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753),2/23,0.0003734470046022705,0.0062075190987221,0,0,82.62525879917185,652.1392267357223,CYLD;TBK1
GO_Biological_Process_2023,Stress Granule Assembly (GO:0034063),2/24,0.0004070850063970531,0.0064787145698935,0,0,78.86561264822134,615.663500818195,TIA1;MAPT
GO_Biological_Process_2023,Endosome Transport Via Multivesicular Body Sorting Pathway (GO:0032509),2/24,0.0004070850063970531,0.0064787145698935,0,0,78.86561264822134,615.663500818195,VCP;CHMP2B
GO_Biological_Process_2023,Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261),2/26,0.0004786240682184299,0.0073063429189262,0,0,72.28623188405797,552.5989736937977,PSEN1;UBQLN2
GO_Biological_Process_2023,Nuclear Membrane Organization (GO:0071763),2/26,0.0004786240682184299,0.0073063429189262,0,0,72.28623188405797,552.5989736937977,CHMP2B;TARDBP
GO_Biological_Process_2023,Protein Homooligomerization (GO:0051260),3/129,0.0005434610443625707,0.008130177223664,0,0,21.48160173160173,161.48906943463453,ALS2;FUS;SIGMAR1
GO_Biological_Process_2023,Regulation Of Plasma Membrane Bounded Cell Projection Organization (GO:0120035),2/28,0.0005558250949695229,0.0081521013928863,0,0,66.7190635451505,500.0631769582249,TREM2;PSEN1
GO_Biological_Process_2023,Synapse Organization (GO:0050808),3/131,0.0005683998978960152,0.0081762139158888,0,0,21.143821022727277,158.00112141719868,CHCHD10;MAPT;PSEN1
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),4/316,0.0005950746850212552,0.0083984125357716,0,0,12.004273504273504,89.1536222335804,FUS;MAPT;TARDBP;HNRNPA1
GO_Biological_Process_2023,Regulation Of Calcium-Mediated Signaling (GO:0050848),2/30,0.0006386616282018391,0.0088466462573143,0,0,61.9472049689441,455.6920507677008,TREM2;MAPT
GO_Biological_Process_2023,Regulation Of Centrosome Duplication (GO:0010824),2/31,0.000682184965402003,0.0092777155294672,0,0,59.80809595202399,436.0135628403547,CHMP2B;CCNF
GO_Biological_Process_2023,Negative Regulation Of Gene Expression (GO:0010629),4/336,0.000748795281206561,0.0100017655418304,0,0,11.269650028686174,81.10817765398866,TIA1;MAPT;PSEN1;TARDBP
GO_Biological_Process_2023,Positive Regulation Of Organelle Organization (GO:0010638),2/34,0.0008211358169873277,0.0105898205363193,0,0,54.192934782608695,385.0311571015381,TREM2;PPARGC1A
GO_Biological_Process_2023,Cellular Response To Amyloid-Beta (GO:1904646),2/34,0.0008211358169873277,0.0105898205363193,0,0,54.192934782608695,385.0311571015381,TREM2;PSEN1
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904358),2/35,0.0008702354565116898,0.0108489353578457,0,0,52.54808959156785,370.2930791940912,HNRNPA2B1;HNRNPA1
GO_Biological_Process_2023,Macrophage Activation (GO:0042116),2/35,0.0008702354565116898,0.0108489353578457,0,0,52.54808959156785,370.2930791940912,TREM2;MAPT
GO_Biological_Process_2023,Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873),2/37,0.0009725891624110714,0.0117338176368303,0,0,49.54037267080745,343.5896723752696,CYLD;TREM2
GO_Biological_Process_2023,Regulation Of p38MAPK Cascade (GO:1900744),2/37,0.0009725891624110714,0.0117338176368303,0,0,49.54037267080745,343.5896723752696,CYLD;TREM2
GO_Biological_Process_2023,Regulation Of Macromolecule Metabolic Process (GO:0060255),3/162,0.0010525068448109,0.0122768979975407,0,0,16.99485420240137,116.52658573835885,TREM2;PSEN1;TARDBP
GO_Biological_Process_2023,RNA Transport (GO:0050658),2/39,0.0010804603907714,0.0122768979975407,0,0,46.85781433607521,320.05611750893536,HNRNPA2B1;HNRNPA1
GO_Biological_Process_2023,Axonal Transport (GO:0098930),2/39,0.0010804603907714,0.0122768979975407,0,0,46.85781433607521,320.05611750893536,MAPT;SOD1
GO_Biological_Process_2023,Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959),2/40,0.0011364569536468,0.0122768979975407,0,0,45.62242562929062,309.3127366723546,CYLD;TBK1
GO_Biological_Process_2023,Regulation Of Microtubule Cytoskeleton Organization (GO:0070507),2/40,0.0011364569536468,0.0122768979975407,0,0,45.62242562929062,309.3127366723546,CYLD;MAPT
GO_Biological_Process_2023,Cellular Response To Heat (GO:0034605),2/40,0.0011364569536468,0.0122768979975407,0,0,45.62242562929062,309.3127366723546,VCP;MAPT
GO_Biological_Process_2023,Positive Regulation Of Catalytic Activity (GO:0043085),2/40,0.0011364569536468,0.0122768979975407,0,0,45.62242562929062,309.3127366723546,PSEN1;SOD1
GO_Biological_Process_2023,Regulation Of Cytokine Production (GO:0001817),3/167,0.0011489075666147,0.0122768979975407,0,0,16.472560975609756,111.50183833556495,TBK1;TREM2;SOD1
GO_Biological_Process_2023,Regulation Of Microtubule-Based Process (GO:0032886),2/41,0.0011938231616913,0.0125771792245794,0,0,44.45039018952063,299.1775464324702,CYLD;MAPT
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),4/384,0.0012295805753141,0.0127739759768742,0,0,9.822055137844613,65.81839849243306,SETX;VCP;MAPT;PSEN1
GO_Biological_Process_2023,Response To Amyloid-Beta (GO:1904645),2/43,0.0013126515814769,0.0134501833280104,0,0,42.27783669141039,280.54329796205764,TREM2;PSEN1
GO_Biological_Process_2023,Autophagosome Maturation (GO:0097352),2/44,0.0013741073416157,0.0138896255611969,0,0,41.26915113871635,271.9616823625152,VCP;CHMP2B
GO_Biological_Process_2023,Endosomal Transport (GO:0016197),3/180,0.0014251986931014,0.0142139816325319,0,0,15.252696456086287,99.95769270276904,ALS2;CHMP2B;SQSTM1
GO_Biological_Process_2023,Response To Hydrogen Peroxide (GO:0042542),2/46,0.0015010858723645,0.0146646802592576,0,0,39.38932806324111,256.0923364971402,SETX;SOD1
GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),4/406,0.0015095994384529,0.0146646802592576,0,0,9.274105662165365,60.24376439149621,SETX;VCP;MAPT;SQSTM1
GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),2/48,0.0016334656939331,0.0154662321400251,0,0,37.67296786389414,241.74936848764207,MAPT;SOD1
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),2/48,0.0016334656939331,0.0154662321400251,0,0,37.67296786389414,241.74936848764207,CYLD;TBK1
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),2/51,0.0018421068847796,0.0170110611088297,0,0,35.36113575865129,222.6636020827002,TREM2;SQSTM1
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),2/51,0.0018421068847796,0.0170110611088297,0,0,35.36113575865129,222.6636020827002,TREM2;SQSTM1
GO_Biological_Process_2023,mRNA Stabilization (GO:0048255),2/53,0.0019878781491557,0.0179148536815481,0,0,33.971014492753625,211.32306405583657,FUS;TARDBP
GO_Biological_Process_2023,"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",2/53,0.0019878781491557,0.0179148536815481,0,0,33.971014492753625,211.32306405583657,TIA1;HNRNPA1
GO_Biological_Process_2023,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),3/207,0.0021245835826392,0.0189189109501684,0,0,13.215909090909092,81.33307623178958,CYLD;VCP;PSEN1
GO_Biological_Process_2023,Cellular Response To Peptide (GO:1901653),2/56,0.0022164873001096,0.0195050882409646,0,0,32.07890499194847,196.06086629783948,TREM2;PSEN1
GO_Biological_Process_2023,mRNA Processing (GO:0006397),3/214,0.0023351307140109,0.0203102066753513,0,0,12.772942697113312,77.40004003915507,HNRNPA2B1;HNRNPA1;PPARGC1A
GO_Biological_Process_2023,Regulation Of Type I Interferon Production (GO:0032479),2/59,0.0024569633643719,0.020649534792699,0,0,30.385964912280706,182.5840700831453,CYLD;TBK1
GO_Biological_Process_2023,Regulation Of Cell Death (GO:0010941),2/59,0.0024569633643719,0.020649534792699,0,0,30.385964912280706,182.5840700831453,TBK1;CHMP2B
GO_Biological_Process_2023,Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),2/59,0.0024569633643719,0.020649534792699,0,0,30.385964912280706,182.5840700831453,CYLD;TREM2
GO_Biological_Process_2023,Autophagosome Organization (GO:1905037),2/61,0.002623831538954,0.0218069554570849,0,0,29.35298452468681,174.44829794230515,SPG11;UBQLN2
GO_Biological_Process_2023,Cell Junction Organization (GO:0034330),2/62,0.0027092214667341,0.0220271484469253,0,0,28.86231884057971,170.60787877251963,MAPT;PSEN1
GO_Biological_Process_2023,Protein-Containing Complex Disassembly (GO:0032984),2/62,0.0027092214667341,0.0220271484469253,0,0,28.86231884057971,170.60787877251963,VCP;CHMP2B
GO_Biological_Process_2023,Positive Regulation Of Macroautophagy (GO:0016239),2/64,0.0028838973905792,0.0231952177220779,0,0,27.928471248246844,163.34280993179652,TBK1;OPTN
GO_Biological_Process_2023,RNA Export From Nucleus (GO:0006405),2/65,0.0029731771572566,0.0236588990811484,0,0,27.483781918564528,159.90405525943066,HNRNPA2B1;HNRNPA1
GO_Biological_Process_2023,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),2/67,0.003155604765713,0.024846235418456,0,0,26.63545150501672,153.38224825365396,VCP;MAPT
GO_Biological_Process_2023,Regulation Of Hydrolase Activity (GO:0051336),2/71,0.0035358456201757,0.0275501304572029,0,0,25.086326402016383,141.60736538066072,ALS2;SOD1
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),6/1243,0.0036248498886956,0.0279524506880857,0,0,4.783559545589925,26.883329120590123,SETX;TBK1;CHCHD10;PSEN1;SQSTM1;PPARGC1A
GO_Biological_Process_2023,Ubiquitin-Dependent ERAD Pathway (GO:0030433),2/73,0.0037336095301643,0.0284973462098257,0,0,24.377219840783837,136.27791764114787,VCP;UBQLN2
GO_Biological_Process_2023,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),2/74,0.0038343916039654,0.0289709587855165,0,0,24.03743961352657,133.7381724385966,PPARGC1A;SOD1
GO_Biological_Process_2023,Negative Regulation Of Phosphorylation (GO:0042326),2/75,0.0039364363425538,0.0291530137052504,0,0,23.706968433591424,131.27685044097217,MAPT;TARDBP
GO_Biological_Process_2023,Defense Response To Gram-negative Bacterium (GO:0050829),2/75,0.0039364363425538,0.0291530137052504,0,0,23.706968433591424,131.27685044097217,TREM2;OPTN
GO_Biological_Process_2023,Negative Regulation Of Protein Modification Process (GO:0031400),2/78,0.0042501160167748,0.0309630902034942,0,0,22.767734553775743,124.33024972338757,MAPT;TARDBP
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),3/265,0.0042636340788234,0.0309630902034942,0,0,10.260062456627342,55.99565967467188,TREM2;TARDBP;SOD1
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Membrane (GO:1905477),2/79,0.0043571809113362,0.0313381857853802,0,0,22.47092038396386,122.1503504835296,TREM2;SQSTM1
GO_Biological_Process_2023,Regulation Of Organelle Assembly (GO:1902115),2/80,0.0044654932469042,0.0315112164970221,0,0,22.181716833890743,120.03360126594885,CYLD;UBQLN2
GO_Biological_Process_2023,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),2/80,0.0044654932469042,0.0315112164970221,0,0,22.181716833890743,120.03360126594885,TREM2;SQSTM1
GO_Biological_Process_2023,Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436),2/83,0.0047978846211845,0.0335403523051031,0,0,21.3569511540526,114.03715270568804,VCP;UBQLN2
GO_Biological_Process_2023,Positive Regulation Of Protein Localization (GO:1903829),2/85,0.0050256606650963,0.0344880199769915,0,0,20.840230487166057,110.31147379580284,TREM2;MAPT
GO_Biological_Process_2023,mRNA Metabolic Process (GO:0016071),2/85,0.0050256606650963,0.0344880199769915,0,0,20.840230487166057,110.31147379580284,HNRNPA2B1;PPARGC1A
GO_Biological_Process_2023,Negative Regulation Of Neuron Death (GO:1901215),2/88,0.0053765372897197,0.03506567236627,0,0,20.11021233569262,105.09015255556116,PPARGC1A;SOD1
GO_Biological_Process_2023,ERAD Pathway (GO:0036503),2/89,0.0054959408667662,0.03506567236627,0,0,19.878060969515243,103.4403699896993,VCP;UBQLN2
GO_Biological_Process_2023,Cellular Response To Chemical Stress (GO:0062197),2/89,0.0054959408667662,0.03506567236627,0,0,19.878060969515243,103.4403699896993,SETX;PPARGC1A
GO_Biological_Process_2023,Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800),2/90,0.0056165618169928,0.03506567236627,0,0,19.65118577075099,101.83314382617785,VCP;TREM2
GO_Biological_Process_2023,Regulation Of RNA Metabolic Process (GO:0051252),2/91,0.005738397161348,0.03506567236627,0,0,19.42940889106009,100.26692854608908,FUS;HNRNPA1
GO_Biological_Process_2023,Positive Regulation Of Protein Catabolic Process (GO:0045732),2/92,0.0058614439271818,0.03506567236627,0,0,19.21256038647343,98.7402509334194,VCP;TREM2
GO_Biological_Process_2023,Regulation Of Cell Cycle (GO:0051726),3/298,0.0059083612090637,0.03506567236627,0,0,9.097072419106317,46.68059712269668,CYLD;CCNF;TARDBP
GO_Biological_Process_2023,"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",2/94,0.0061111598513641,0.03506567236627,0,0,18.793005671077506,95.79995291250644,TIA1;HNRNPA1
GO_Biological_Process_2023,Positive Regulation Of Lipoprotein Particle Clearance (GO:0010986),1/5,0.0062349390704731,0.03506567236627,0,0,208.03125,1056.2966607689368,TREM2
GO_Biological_Process_2023,Regulation Of Fat Cell Proliferation (GO:0070344),1/5,0.0062349390704731,0.03506567236627,0,0,208.03125,1056.2966607689368,TREM2
GO_Biological_Process_2023,Positive Regulation Of Microglial Cell Activation (GO:1903980),1/5,0.0062349390704731,0.03506567236627,0,0,208.03125,1056.2966607689368,TREM2
GO_Biological_Process_2023,Positive Regulation Of Microglial Cell Migration (GO:1904141),1/5,0.0062349390704731,0.03506567236627,0,0,208.03125,1056.2966607689368,TREM2
GO_Biological_Process_2023,Positive Regulation Of Mitochondrial Membrane Potential (GO:0010918),1/5,0.0062349390704731,0.03506567236627,0,0,208.03125,1056.2966607689368,VCP
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Chromatin (GO:0120186),1/5,0.0062349390704731,0.03506567236627,0,0,208.03125,1056.2966607689368,VCP
GO_Biological_Process_2023,Negative Regulation Of Sequestering Of Triglyceride (GO:0010891),1/5,0.0062349390704731,0.03506567236627,0,0,208.03125,1056.2966607689368,TREM2
GO_Biological_Process_2023,Hydrogen Peroxide Biosynthetic Process (GO:0050665),1/5,0.0062349390704731,0.03506567236627,0,0,208.03125,1056.2966607689368,SOD1
GO_Biological_Process_2023,Inclusion Body Assembly (GO:0070841),1/5,0.0062349390704731,0.03506567236627,0,0,208.03125,1056.2966607689368,MAPT
GO_Biological_Process_2023,Negative Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034136),1/5,0.0062349390704731,0.03506567236627,0,0,208.03125,1056.2966607689368,TREM2
GO_Biological_Process_2023,Regulation Of Resting Membrane Potential (GO:0060075),1/5,0.0062349390704731,0.03506567236627,0,0,208.03125,1056.2966607689368,TREM2
GO_Biological_Process_2023,Pexophagy (GO:0000425),1/5,0.0062349390704731,0.03506567236627,0,0,208.03125,1056.2966607689368,SQSTM1
GO_Biological_Process_2023,Protein Targeting To Vacuole Involved In Autophagy (GO:0071211),1/5,0.0062349390704731,0.03506567236627,0,0,208.03125,1056.2966607689368,SQSTM1
GO_Biological_Process_2023,Plus-End-Directed Organelle Transport Along Microtubule (GO:0072386),1/5,0.0062349390704731,0.03506567236627,0,0,208.03125,1056.2966607689368,MAPT
GO_Biological_Process_2023,Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146),1/5,0.0062349390704731,0.03506567236627,0,0,208.03125,1056.2966607689368,TREM2
GO_Biological_Process_2023,Negative Regulation Of Astrocyte Differentiation (GO:0048712),1/5,0.0062349390704731,0.03506567236627,0,0,208.03125,1056.2966607689368,TREM2
GO_Biological_Process_2023,Regulation Of Macroautophagy (GO:0016241),2/96,0.0063656858988136,0.0351769195848052,0,0,18.39130434782609,93.00176010517843,TBK1;UBQLN2
GO_Biological_Process_2023,Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),2/96,0.0063656858988136,0.0351769195848052,0,0,18.39130434782609,93.00176010517843,MAPT;PSEN1
GO_Biological_Process_2023,Regulation Of Defense Response (GO:0031347),2/97,0.0064947453371533,0.0351769195848052,0,0,18.19679633867277,91.652929385015,CYLD;TREM2
GO_Biological_Process_2023,Regulation Of Protein Localization (GO:0032880),2/97,0.0064947453371533,0.0351769195848052,0,0,18.19679633867277,91.652929385015,VCP;MAPT
GO_Biological_Process_2023,Regulation Of Organelle Organization (GO:0033043),2/100,0.0068890740028299,0.0351769195848052,0,0,17.637089618456077,87.79423275712823,MAPT;SQSTM1
GO_Biological_Process_2023,Protein Complex Oligomerization (GO:0051259),2/100,0.0068890740028299,0.0351769195848052,0,0,17.637089618456077,87.79423275712823,ALS2;FUS
GO_Biological_Process_2023,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),3/319,0.007128409677188,0.0351769195848052,0,0,8.483457997698505,41.93939233414146,VCP;CCNF;UBQLN2
GO_Biological_Process_2023,Protein Catabolic Process (GO:0030163),2/102,0.0071578890784244,0.0351769195848052,0,0,17.282608695652176,85.36813977232643,VCP;SQSTM1
GO_Biological_Process_2023,Positive Regulation Of Kinase Activity (GO:0033674),2/104,0.0074314203155166,0.0351769195848052,0,0,16.942028985507246,83.05047461025787,ALS2;TREM2
GO_Biological_Process_2023,Negative Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903748),1/6,0.007477446810139,0.0351769195848052,0,0,166.41666666666666,814.7533474976135,MAPT
GO_Biological_Process_2023,G-quadruplex DNA Unwinding (GO:0044806),1/6,0.007477446810139,0.0351769195848052,0,0,166.41666666666666,814.7533474976135,HNRNPA2B1
GO_Biological_Process_2023,Negative Regulation Of Low-Density Lipoprotein Receptor Activity (GO:1905598),1/6,0.007477446810139,0.0351769195848052,0,0,166.41666666666666,814.7533474976135,PSEN1
GO_Biological_Process_2023,IRE1-mediated Unfolded Protein Response (GO:0036498),1/6,0.007477446810139,0.0351769195848052,0,0,166.41666666666666,814.7533474976135,VAPB
GO_Biological_Process_2023,Positive Regulation Of Mitophagy In Response To Mitochondrial Depolarization (GO:0098779),1/6,0.007477446810139,0.0351769195848052,0,0,166.41666666666666,814.7533474976135,OPTN
